,kma_jid,t_max,hu,lag1_t_max,lag1_hu,lag2_t_max,lag2_hu,lag3_t_max,lag3_hu,lag4_t_max,lag4_hu,lag5_t_max,lag5_hu,lag6_t_max,lag6_hu,lag7_t_max,lag7_hu,pd_in,date,place,month,day_of_week,day,weekdayname,holiday,isHW,lag1_isHW,lag2_isHW,lag3_isHW,lag4_isHW,lag5_isHW,lag6_isHW,lag7_isHW,HW_diff,lag1_HW_diff,lag2_HW_diff,lag3_HW_diff,lag4_HW_diff,lag5_HW_diff,lag6_HW_diff,lag7_HW_diff,is_first,is_weekend
3626,20160814_SU,31.8,74.0,35.1,67.9,35.9,68.3,36.4,64.1,34.8,66.3,33.6,68.3,35.5,63.1,35.0,56.0,7,2016-08-14,SU,8,6,14,Sunday,False,0,1,1,1,1,1,1,1,0.0,2.1000000000000014,2.8999999999999986,3.3999999999999986,1.7999999999999972,0.6000000000000014,2.5,2.0,0,True
3627,20160814_US,34.9,73.4,35.7,75.9,35.3,83.9,34.7,82.4,32.6,83.0,30.1,84.0,33.3,84.6,33.3,81.9,2,2016-08-14,US,8,6,14,Sunday,False,1,1,1,1,0,0,1,1,1.8999999999999986,2.700000000000003,2.299999999999997,1.7000000000000028,0.0,0.0,0.29999999999999716,0.29999999999999716,0,True
3628,20160815_BS,36.6,75.0,37.3,63.8,35.3,66.1,34.5,72.1,34.8,72.1,32.2,71.6,32.9,70.6,34.4,73.0,10,2016-08-15,BS,8,0,15,Monday,True,1,1,1,1,1,0,0,1,3.6000000000000014,4.299999999999997,2.299999999999997,1.5,1.7999999999999972,0.0,0.0,1.3999999999999986,0,False
3629,20160815_CB,34.333333333,67.006666667,33.713333333,72.693333333,34.526666667,68.226666667,35.22,65.306666667,35.113333333,66.793333333,34.24,69.72,33.886666667,73.106666667,34.76,67.3,0,2016-08-15,CB,8,0,15,Monday,True,1,1,1,1,1,1,1,1,1.3333333329999988,0.7133333330000013,1.5266666670000006,2.219999999999999,2.113333333,1.240000000000002,0.8866666670000001,1.759999999999998,0,False
3630,20160815_CN,33.55625,79.3625,33.50625,83.20625,34.03125,80.93125,34.78125,77.31875,34.85,77.70625,33.63125,81.60625,33.6125,83.7,34.225,79.28125,4,2016-08-15,CN,8,0,15,Monday,True,1,1,1,1,1,1,1,1,0.5562499999999986,0.5062500000000014,1.03125,1.78125,1.8500000000000014,0.6312500000000014,0.6124999999999972,1.2250000000000014,0,False
3631,20160815_DG,36.0,61.9,37.0,54.8,38.1,51.1,37.7,58.5,37.8,61.0,35.4,62.6,31.8,66.8,35.6,73.4,4,2016-08-15,DG,8,0,15,Monday,True,1,1,1,1,1,1,0,1,3.0,4.0,5.100000000000001,4.700000000000003,4.799999999999997,2.3999999999999986,0.0,2.6000000000000014,0,False
3632,20160815_DJ,35.5,70.6,35.0,75.1,36.0,70.6,36.5,67.5,35.6,70.1,34.6,76.4,34.3,80.9,34.8,72.8,0,2016-08-15,DJ,8,0,15,Monday,True,1,1,1,1,1,1,1,1,2.5,2.0,3.0,3.5,2.6000000000000014,1.6000000000000014,1.2999999999999972,1.7999999999999972,0,False
3633,20160815_GB,34.604166667,73.616666667,35.375,68.15,36.7625,66.258333333,36.404166667,69.758333333,35.8125,71.204166667,34.808333333,72.395833333,31.383333333000003,75.104166667,34.975,77.891666667,5,2016-08-15,GB,8,0,15,Monday,True,1,1,1,1,1,1,0,1,1.6041666670000012,2.375,3.762500000000003,3.4041666669999984,2.8125,1.8083333330000002,0.0,1.9750000000000014,0,False
3634,20160815_GG,33.754761905,73.071428571,32.514285714,81.969047619,34.521428571,75.328571429,35.078571429,77.11428571399999,35.519047619,73.264285714,33.988095238,73.11428571399999,33.852380952,74.192857143,34.933333333,72.564285714,10,2016-08-15,GG,8,0,15,Monday,True,1,0,1,1,1,1,1,1,0.7547619050000023,0.0,1.5214285710000013,2.078571429,2.5190476189999984,0.9880952379999997,0.8523809519999972,1.9333333330000002,0,False
3635,20160815_GJ,32.6,85.8,34.9,82.3,35.7,73.1,37.2,72.6,36.7,72.0,34.5,82.6,32.4,92.6,34.8,87.5,1,2016-08-15,GJ,8,0,15,Monday,True,0,1,1,1,1,1,0,1,0.0,1.8999999999999986,2.700000000000003,4.200000000000003,3.700000000000003,1.5,0.0,1.7999999999999972,0,False
3636,20160815_GN,35.118181818000004,76.609090909,36.55,69.904545455,36.345454545,70.445454545,36.236363636,74.136363636,36.322727273000005,74.631818182,34.277272726999996,75.113636364,32.990909091,77.836363636,35.686363635999996,78.427272727,4,2016-08-15,GN,8,0,15,Monday,True,1,1,1,1,1,1,0,1,2.1181818180000036,3.549999999999997,3.3454545450000026,3.236363636,3.3227272730000053,1.2772727269999962,0.0,2.686363635999996,0,False
3637,20160815_GW,32.255555556,76.416666667,33.011111111,80.377777778,34.533333333,72.188888889,34.311111111,73.311111111,33.727777778000004,74.577777778,32.122222222,77.633333333,31.072222221999997,74.827777778,33.072222222,77.444444444,4,2016-08-15,GW,8,0,15,Monday,True,0,1,1,1,1,0,0,1,0.0,0.011111110999998175,1.5333333330000016,1.3111111110000024,0.7277777780000037,0.0,0.0,0.07222222200000061,0,False
3638,20160815_IC,31.5,87.89,30.33,96.46,31.78,94.8,32.35,90.84,33.53,88.82,31.02,88.36,33.29,87.41,32.72,90.48,3,2016-08-15,IC,8,0,15,Monday,True,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.5300000000000011,0.0,0.28999999999999915,0.0,0,False
3639,20160815_JB,32.933333333,79.393333333,34.206666667,77.48,34.38,75.44,35.146666667,74.28,35.14,73.586666667,33.986666667,77.106666667,33.56,79.113333333,33.913333333000004,78.54,2,2016-08-15,JB,8,0,15,Monday,True,0,1,1,1,1,1,1,1,0.0,1.2066666670000004,1.3800000000000026,2.146666666999998,2.1400000000000006,0.9866666670000015,0.5600000000000023,0.9133333330000042,0,False
3640,20160815_JJ,33.05,72.2,32.95,72.1,33.0,68.65,32.9,71.85,32.2,73.45,31.45,80.3,31.6,80.4,31.65,78.35,1,2016-08-15,JJ,8,0,15,Monday,True,1,0,0,0,0,0,0,0,0.04999999999999716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
3641,20160815_JN,32.827272727,82.44090909100001,34.3,78.536363636,35.240909091,74.31363636399999,35.7,75.35,35.859090909,75.7,33.822727273000005,81.19090909100001,32.763636364,84.454545455,34.136363636,81.631818182,6,2016-08-15,JN,8,0,15,Monday,True,0,1,1,1,1,1,0,1,0.0,1.2999999999999972,2.240909090999999,2.700000000000003,2.8590909090000025,0.8227272730000053,0.0,1.1363636359999987,0,False
3642,20160815_SU,34.0,65.5,31.8,74.0,35.1,67.9,35.9,68.3,36.4,64.1,34.8,66.3,33.6,68.3,35.5,63.1,12,2016-08-15,SU,8,0,15,Monday,True,1,0,1,1,1,1,1,1,1.0,0.0,2.1000000000000014,2.8999999999999986,3.3999999999999986,1.7999999999999972,0.6000000000000014,2.5,0,False
3643,20160815_US,33.8,83.6,34.9,73.4,35.7,75.9,35.3,83.9,34.7,82.4,32.6,83.0,30.1,84.0,33.3,84.6,1,2016-08-15,US,8,0,15,Monday,True,1,1,1,1,1,0,0,1,0.7999999999999972,1.8999999999999986,2.700000000000003,2.299999999999997,1.7000000000000028,0.0,0.0,0.29999999999999716,0,False
3644,20160816_BS,30.9,80.3,36.6,75.0,37.3,63.8,35.3,66.1,34.5,72.1,34.8,72.1,32.2,71.6,32.9,70.6,106,2016-08-16,BS,8,1,16,Tuesday,False,0,1,1,1,1,1,0,0,0.0,3.6000000000000014,4.299999999999997,2.299999999999997,1.5,1.7999999999999972,0.0,0.0,0,False
3645,20160816_CB,34.32,61.373333333000005,34.333333333,67.006666667,33.713333333,72.693333333,34.526666667,68.226666667,35.22,65.306666667,35.113333333,66.793333333,34.24,69.72,33.886666667,73.106666667,46,2016-08-16,CB,8,1,16,Tuesday,False,1,1,1,1,1,1,1,1,1.3200000000000003,1.3333333329999988,0.7133333330000013,1.5266666670000006,2.219999999999999,2.113333333,1.240000000000002,0.8866666670000001,0,False
3646,20160816_CN,34.21875,72.8125,33.55625,79.3625,33.50625,83.20625,34.03125,80.93125,34.78125,77.31875,34.85,77.70625,33.63125,81.60625,33.6125,83.7,86,2016-08-16,CN,8,1,16,Tuesday,False,1,1,1,1,1,1,1,1,1.21875,0.5562499999999986,0.5062500000000014,1.03125,1.78125,1.8500000000000014,0.6312500000000014,0.6124999999999972,0,False
3647,20160816_DG,32.8,65.0,36.0,61.9,37.0,54.8,38.1,51.1,37.7,58.5,37.8,61.0,35.4,62.6,31.8,66.8,76,2016-08-16,DG,8,1,16,Tuesday,False,0,1,1,1,1,1,1,0,0.0,3.0,4.0,5.100000000000001,4.700000000000003,4.799999999999997,2.3999999999999986,0.0,0,False
3648,20160816_DJ,35.5,64.1,35.5,70.6,35.0,75.1,36.0,70.6,36.5,67.5,35.6,70.1,34.6,76.4,34.3,80.9,48,2016-08-16,DJ,8,1,16,Tuesday,False,1,1,1,1,1,1,1,1,2.5,2.5,2.0,3.0,3.5,2.6000000000000014,1.6000000000000014,1.2999999999999972,0,False
3649,20160816_GB,32.608333333000004,72.945833333,34.604166667,73.616666667,35.375,68.15,36.7625,66.258333333,36.404166667,69.758333333,35.8125,71.204166667,34.808333333,72.395833333,31.383333333000003,75.104166667,71,2016-08-16,GB,8,1,16,Tuesday,False,0,1,1,1,1,1,1,0,0.0,1.6041666670000012,2.375,3.762500000000003,3.4041666669999984,2.8125,1.8083333330000002,0.0,0,False
3650,20160816_GG,34.323809524,70.19047619,33.754761905,73.071428571,32.514285714,81.969047619,34.521428571,75.328571429,35.078571429,77.11428571399999,35.519047619,73.264285714,33.988095238,73.11428571399999,33.852380952,74.192857143,239,2016-08-16,GG,8,1,16,Tuesday,False,1,1,0,1,1,1,1,1,1.3238095239999979,0.7547619050000023,0.0,1.5214285710000013,2.078571429,2.5190476189999984,0.9880952379999997,0.8523809519999972,0,False
3651,20160816_GJ,34.9,76.0,32.6,85.8,34.9,82.3,35.7,73.1,37.2,72.6,36.7,72.0,34.5,82.6,32.4,92.6,55,2016-08-16,GJ,8,1,16,Tuesday,False,1,0,1,1,1,1,1,0,1.8999999999999986,0.0,1.8999999999999986,2.700000000000003,4.200000000000003,3.700000000000003,1.5,0.0,0,False
3652,20160816_GN,32.659090909,80.277272727,35.118181818000004,76.609090909,36.55,69.904545455,36.345454545,70.445454545,36.236363636,74.136363636,36.322727273000005,74.631818182,34.277272726999996,75.113636364,32.990909091,77.836363636,91,2016-08-16,GN,8,1,16,Tuesday,False,0,1,1,1,1,1,1,0,0.0,2.1181818180000036,3.549999999999997,3.3454545450000026,3.236363636,3.3227272730000053,1.2772727269999962,0.0,0,False
3653,20160816_GW,32.366666667,75.472222222,32.255555556,76.416666667,33.011111111,80.377777778,34.533333333,72.188888889,34.311111111,73.311111111,33.727777778000004,74.577777778,32.122222222,77.633333333,31.072222221999997,74.827777778,48,2016-08-16,GW,8,1,16,Tuesday,False,0,0,1,1,1,1,0,0,0.0,0.0,0.011111110999998175,1.5333333330000016,1.3111111110000024,0.7277777780000037,0.0,0.0,0,False
3654,20160816_IC,31.75,89.79,31.5,87.89,30.33,96.46,31.78,94.8,32.35,90.84,33.53,88.82,31.02,88.36,33.29,87.41,63,2016-08-16,IC,8,1,16,Tuesday,False,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.5300000000000011,0.0,0.28999999999999915,0,False
3655,20160816_JB,33.68,71.606666667,32.933333333,79.393333333,34.206666667,77.48,34.38,75.44,35.146666667,74.28,35.14,73.586666667,33.986666667,77.106666667,33.56,79.113333333,105,2016-08-16,JB,8,1,16,Tuesday,False,1,0,1,1,1,1,1,1,0.6799999999999997,0.0,1.2066666670000004,1.3800000000000026,2.146666666999998,2.1400000000000006,0.9866666670000015,0.5600000000000023,0,False
3656,20160816_JJ,32.55,69.45,33.05,72.2,32.95,72.1,33.0,68.65,32.9,71.85,32.2,73.45,31.45,80.3,31.6,80.4,15,2016-08-16,JJ,8,1,16,Tuesday,False,0,1,0,0,0,0,0,0,0.0,0.04999999999999716,0.0,0.0,0.0,0.0,0.0,0.0,0,False
3657,20160816_JN,33.704545455,75.613636364,32.827272727,82.44090909100001,34.3,78.536363636,35.240909091,74.31363636399999,35.7,75.35,35.859090909,75.7,33.822727273000005,81.19090909100001,32.763636364,84.454545455,76,2016-08-16,JN,8,1,16,Tuesday,False,1,0,1,1,1,1,1,0,0.7045454550000017,0.0,1.2999999999999972,2.240909090999999,2.700000000000003,2.8590909090000025,0.8227272730000053,0.0,0,False
3658,20160816_SU,34.9,64.9,34.0,65.5,31.8,74.0,35.1,67.9,35.9,68.3,36.4,64.1,34.8,66.3,33.6,68.3,193,2016-08-16,SU,8,1,16,Tuesday,False,1,1,0,1,1,1,1,1,1.8999999999999986,1.0,0.0,2.1000000000000014,2.8999999999999986,3.3999999999999986,1.7999999999999972,0.6000000000000014,0,False
3659,20160816_US,30.2,86.5,33.8,83.6,34.9,73.4,35.7,75.9,35.3,83.9,34.7,82.4,32.6,83.0,30.1,84.0,18,2016-08-16,US,8,1,16,Tuesday,False,0,1,1,1,1,1,0,0,0.0,0.7999999999999972,1.8999999999999986,2.700000000000003,2.299999999999997,1.7000000000000028,0.0,0.0,0,False
3660,20160817_BS,32.3,70.3,30.9,80.3,36.6,75.0,37.3,63.8,35.3,66.1,34.5,72.1,34.8,72.1,32.2,71.6,95,2016-08-17,BS,8,2,17,Wednesday,False,0,0,1,1,1,1,1,0,0.0,0.0,3.6000000000000014,4.299999999999997,2.299999999999997,1.5,1.7999999999999972,0.0,0,False
3661,20160817_CB,34.113333333,63.14,34.32,61.373333333000005,34.333333333,67.006666667,33.713333333,72.693333333,34.526666667,68.226666667,35.22,65.306666667,35.113333333,66.793333333,34.24,69.72,35,2016-08-17,CB,8,2,17,Wednesday,False,1,1,1,1,1,1,1,1,1.113333333,1.3200000000000003,1.3333333329999988,0.7133333330000013,1.5266666670000006,2.219999999999999,2.113333333,1.240000000000002,0,False
3662,20160817_CN,33.95625,77.6375,34.21875,72.8125,33.55625,79.3625,33.50625,83.20625,34.03125,80.93125,34.78125,77.31875,34.85,77.70625,33.63125,81.60625,49,2016-08-17,CN,8,2,17,Wednesday,False,1,1,1,1,1,1,1,1,0.9562499999999972,1.21875,0.5562499999999986,0.5062500000000014,1.03125,1.78125,1.8500000000000014,0.6312500000000014,0,False
3663,20160817_DG,35.2,66.5,32.8,65.0,36.0,61.9,37.0,54.8,38.1,51.1,37.7,58.5,37.8,61.0,35.4,62.6,68,2016-08-17,DG,8,2,17,Wednesday,False,1,0,1,1,1,1,1,1,2.200000000000003,0.0,3.0,4.0,5.100000000000001,4.700000000000003,4.799999999999997,2.3999999999999986,0,False
3664,20160817_DJ,35.1,66.4,35.5,64.1,35.5,70.6,35.0,75.1,36.0,70.6,36.5,67.5,35.6,70.1,34.6,76.4,44,2016-08-17,DJ,8,2,17,Wednesday,False,1,1,1,1,1,1,1,1,2.1000000000000014,2.5,2.5,2.0,3.0,3.5,2.6000000000000014,1.6000000000000014,0,False
3665,20160817_GB,33.383333333,72.954166667,32.608333333000004,72.945833333,34.604166667,73.616666667,35.375,68.15,36.7625,66.258333333,36.404166667,69.758333333,35.8125,71.204166667,34.808333333,72.395833333,69,2016-08-17,GB,8,2,17,Wednesday,False,1,0,1,1,1,1,1,1,0.38333333300000305,0.0,1.6041666670000012,2.375,3.762500000000003,3.4041666669999984,2.8125,1.8083333330000002,0,False
3666,20160817_GG,34.35,71.31666666699999,34.323809524,70.19047619,33.754761905,73.071428571,32.514285714,81.969047619,34.521428571,75.328571429,35.078571429,77.11428571399999,35.519047619,73.264285714,33.988095238,73.11428571399999,185,2016-08-17,GG,8,2,17,Wednesday,False,1,1,1,0,1,1,1,1,1.3500000000000014,1.3238095239999979,0.7547619050000023,0.0,1.5214285710000013,2.078571429,2.5190476189999984,0.9880952379999997,0,False
3667,20160817_GJ,34.1,82.4,34.9,76.0,32.6,85.8,34.9,82.3,35.7,73.1,37.2,72.6,36.7,72.0,34.5,82.6,38,2016-08-17,GJ,8,2,17,Wednesday,False,1,1,0,1,1,1,1,1,1.1000000000000014,1.8999999999999986,0.0,1.8999999999999986,2.700000000000003,4.200000000000003,3.700000000000003,1.5,0,False
3668,20160817_GN,33.595454545,76.213636364,32.659090909,80.277272727,35.118181818000004,76.609090909,36.55,69.904545455,36.345454545,70.445454545,36.236363636,74.136363636,36.322727273000005,74.631818182,34.277272726999996,75.113636364,58,2016-08-17,GN,8,2,17,Wednesday,False,1,0,1,1,1,1,1,1,0.5954545450000026,0.0,2.1181818180000036,3.549999999999997,3.3454545450000026,3.236363636,3.3227272730000053,1.2772727269999962,0,False
3669,20160817_GW,32.361111111,75.027777778,32.366666667,75.472222222,32.255555556,76.416666667,33.011111111,80.377777778,34.533333333,72.188888889,34.311111111,73.311111111,33.727777778000004,74.577777778,32.122222222,77.633333333,33,2016-08-17,GW,8,2,17,Wednesday,False,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.011111110999998175,1.5333333330000016,1.3111111110000024,0.7277777780000037,0.0,0,False
3670,20160817_IC,32.44,87.33,31.75,89.79,31.5,87.89,30.33,96.46,31.78,94.8,32.35,90.84,33.53,88.82,31.02,88.36,44,2016-08-17,IC,8,2,17,Wednesday,False,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5300000000000011,0.0,0,False
3671,20160817_JB,33.233333333000004,73.393333333,33.68,71.606666667,32.933333333,79.393333333,34.206666667,77.48,34.38,75.44,35.146666667,74.28,35.14,73.586666667,33.986666667,77.106666667,73,2016-08-17,JB,8,2,17,Wednesday,False,1,1,0,1,1,1,1,1,0.23333333300000447,0.6799999999999997,0.0,1.2066666670000004,1.3800000000000026,2.146666666999998,2.1400000000000006,0.9866666670000015,0,False
3672,20160817_JJ,32.45,69.0,32.55,69.45,33.05,72.2,32.95,72.1,33.0,68.65,32.9,71.85,32.2,73.45,31.45,80.3,12,2016-08-17,JJ,8,2,17,Wednesday,False,0,0,1,0,0,0,0,0,0.0,0.0,0.04999999999999716,0.0,0.0,0.0,0.0,0.0,0,False
3673,20160817_JN,32.977272727,80.454545455,33.704545455,75.613636364,32.827272727,82.44090909100001,34.3,78.536363636,35.240909091,74.31363636399999,35.7,75.35,35.859090909,75.7,33.822727273000005,81.19090909100001,51,2016-08-17,JN,8,2,17,Wednesday,False,0,1,0,1,1,1,1,1,0.0,0.7045454550000017,0.0,1.2999999999999972,2.240909090999999,2.700000000000003,2.8590909090000025,0.8227272730000053,0,False
3674,20160817_SU,34.7,60.4,34.9,64.9,34.0,65.5,31.8,74.0,35.1,67.9,35.9,68.3,36.4,64.1,34.8,66.3,226,2016-08-17,SU,8,2,17,Wednesday,False,1,1,1,0,1,1,1,1,1.7000000000000028,1.8999999999999986,1.0,0.0,2.1000000000000014,2.8999999999999986,3.3999999999999986,1.7999999999999972,0,False
3675,20160817_US,31.6,83.9,30.2,86.5,33.8,83.6,34.9,73.4,35.7,75.9,35.3,83.9,34.7,82.4,32.6,83.0,20,2016-08-17,US,8,2,17,Wednesday,False,0,0,1,1,1,1,1,0,0.0,0.0,0.7999999999999972,1.8999999999999986,2.700000000000003,2.299999999999997,1.7000000000000028,0.0,0,False
3676,20160818_BS,32.5,71.8,32.3,70.3,30.9,80.3,36.6,75.0,37.3,63.8,35.3,66.1,34.5,72.1,34.8,72.1,77,2016-08-18,BS,8,3,18,Thursday,False,0,0,0,1,1,1,1,1,0.0,0.0,0.0,3.6000000000000014,4.299999999999997,2.299999999999997,1.5,1.7999999999999972,0,False
3677,20160818_CB,34.826666667,64.46,34.113333333,63.14,34.32,61.373333333000005,34.333333333,67.006666667,33.713333333,72.693333333,34.526666667,68.226666667,35.22,65.306666667,35.113333333,66.793333333,30,2016-08-18,CB,8,3,18,Thursday,False,1,1,1,1,1,1,1,1,1.8266666669999978,1.113333333,1.3200000000000003,1.3333333329999988,0.7133333330000013,1.5266666670000006,2.219999999999999,2.113333333,0,False
3678,20160818_CN,33.7625,78.8375,33.95625,77.6375,34.21875,72.8125,33.55625,79.3625,33.50625,83.20625,34.03125,80.93125,34.78125,77.31875,34.85,77.70625,50,2016-08-18,CN,8,3,18,Thursday,False,1,1,1,1,1,1,1,1,0.7625000000000028,0.9562499999999972,1.21875,0.5562499999999986,0.5062500000000014,1.03125,1.78125,1.8500000000000014,0,False
3679,20160818_DG,35.0,64.4,35.2,66.5,32.8,65.0,36.0,61.9,37.0,54.8,38.1,51.1,37.7,58.5,37.8,61.0,65,2016-08-18,DG,8,3,18,Thursday,False,1,1,0,1,1,1,1,1,2.0,2.200000000000003,0.0,3.0,4.0,5.100000000000001,4.700000000000003,4.799999999999997,0,False
3680,20160818_DJ,34.8,70.6,35.1,66.4,35.5,64.1,35.5,70.6,35.0,75.1,36.0,70.6,36.5,67.5,35.6,70.1,40,2016-08-18,DJ,8,3,18,Thursday,False,1,1,1,1,1,1,1,1,1.7999999999999972,2.1000000000000014,2.5,2.5,2.0,3.0,3.5,2.6000000000000014,0,False
3681,20160818_GB,33.55,72.19166666699999,33.383333333,72.954166667,32.608333333000004,72.945833333,34.604166667,73.616666667,35.375,68.15,36.7625,66.258333333,36.404166667,69.758333333,35.8125,71.204166667,83,2016-08-18,GB,8,3,18,Thursday,False,1,1,0,1,1,1,1,1,0.5499999999999972,0.38333333300000305,0.0,1.6041666670000012,2.375,3.762500000000003,3.4041666669999984,2.8125,0,False
3682,20160818_GG,34.469047619,69.561904762,34.35,71.31666666699999,34.323809524,70.19047619,33.754761905,73.071428571,32.514285714,81.969047619,34.521428571,75.328571429,35.078571429,77.11428571399999,35.519047619,73.264285714,181,2016-08-18,GG,8,3,18,Thursday,False,1,1,1,1,0,1,1,1,1.4690476190000012,1.3500000000000014,1.3238095239999979,0.7547619050000023,0.0,1.5214285710000013,2.078571429,2.5190476189999984,0,False
3683,20160818_GJ,34.7,79.3,34.1,82.4,34.9,76.0,32.6,85.8,34.9,82.3,35.7,73.1,37.2,72.6,36.7,72.0,39,2016-08-18,GJ,8,3,18,Thursday,False,1,1,1,0,1,1,1,1,1.7000000000000028,1.1000000000000014,1.8999999999999986,0.0,1.8999999999999986,2.700000000000003,4.200000000000003,3.700000000000003,0,False
3684,20160818_GN,33.822727273000005,73.863636364,33.595454545,76.213636364,32.659090909,80.277272727,35.118181818000004,76.609090909,36.55,69.904545455,36.345454545,70.445454545,36.236363636,74.136363636,36.322727273000005,74.631818182,60,2016-08-18,GN,8,3,18,Thursday,False,1,1,0,1,1,1,1,1,0.8227272730000053,0.5954545450000026,0.0,2.1181818180000036,3.549999999999997,3.3454545450000026,3.236363636,3.3227272730000053,0,False
3685,20160818_GW,32.55,77.266666667,32.361111111,75.027777778,32.366666667,75.472222222,32.255555556,76.416666667,33.011111111,80.377777778,34.533333333,72.188888889,34.311111111,73.311111111,33.727777778000004,74.577777778,41,2016-08-18,GW,8,3,18,Thursday,False,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.011111110999998175,1.5333333330000016,1.3111111110000024,0.7277777780000037,0,False
3686,20160818_IC,32.77,83.81,32.44,87.33,31.75,89.79,31.5,87.89,30.33,96.46,31.78,94.8,32.35,90.84,33.53,88.82,39,2016-08-18,IC,8,3,18,Thursday,False,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5300000000000011,0,False
3687,20160818_JB,34.106666667,76.593333333,33.233333333000004,73.393333333,33.68,71.606666667,32.933333333,79.393333333,34.206666667,77.48,34.38,75.44,35.146666667,74.28,35.14,73.586666667,90,2016-08-18,JB,8,3,18,Thursday,False,1,1,1,0,1,1,1,1,1.106666666999999,0.23333333300000447,0.6799999999999997,0.0,1.2066666670000004,1.3800000000000026,2.146666666999998,2.1400000000000006,0,False
3688,20160818_JJ,31.95,76.6,32.45,69.0,32.55,69.45,33.05,72.2,32.95,72.1,33.0,68.65,32.9,71.85,32.2,73.45,12,2016-08-18,JJ,8,3,18,Thursday,False,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.04999999999999716,0.0,0.0,0.0,0.0,0,False
3689,20160818_JN,33.890909091,77.01363636399999,32.977272727,80.454545455,33.704545455,75.613636364,32.827272727,82.44090909100001,34.3,78.536363636,35.240909091,74.31363636399999,35.7,75.35,35.859090909,75.7,70,2016-08-18,JN,8,3,18,Thursday,False,1,0,1,0,1,1,1,1,0.8909090909999975,0.0,0.7045454550000017,0.0,1.2999999999999972,2.240909090999999,2.700000000000003,2.8590909090000025,0,False
3690,20160818_SU,34.3,61.9,34.7,60.4,34.9,64.9,34.0,65.5,31.8,74.0,35.1,67.9,35.9,68.3,36.4,64.1,219,2016-08-18,SU,8,3,18,Thursday,False,1,1,1,1,0,1,1,1,1.2999999999999972,1.7000000000000028,1.8999999999999986,1.0,0.0,2.1000000000000014,2.8999999999999986,3.3999999999999986,0,False
3691,20160818_US,30.8,83.6,31.6,83.9,30.2,86.5,33.8,83.6,34.9,73.4,35.7,75.9,35.3,83.9,34.7,82.4,10,2016-08-18,US,8,3,18,Thursday,False,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.7999999999999972,1.8999999999999986,2.700000000000003,2.299999999999997,1.7000000000000028,0,False
3692,20160819_BS,32.7,71.1,32.5,71.8,32.3,70.3,30.9,80.3,36.6,75.0,37.3,63.8,35.3,66.1,34.5,72.1,77,2016-08-19,BS,8,4,19,Friday,False,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,3.6000000000000014,4.299999999999997,2.299999999999997,1.5,0,False
3693,20160819_CB,35.293333333,61.733333333000004,34.826666667,64.46,34.113333333,63.14,34.32,61.373333333000005,34.333333333,67.006666667,33.713333333,72.693333333,34.526666667,68.226666667,35.22,65.306666667,36,2016-08-19,CB,8,4,19,Friday,False,1,1,1,1,1,1,1,1,2.2933333329999996,1.8266666669999978,1.113333333,1.3200000000000003,1.3333333329999988,0.7133333330000013,1.5266666670000006,2.219999999999999,0,False
